UF;Tipo Crime;Ano;Mês;Sexo da Vítima;Vítimas
Tocantins;Lesão corporal seguida de morte;2020;novembro;Masculino;2
Tocantins;Lesão corporal seguida de morte;2020;novembro;Sexo NI;0
Tocantins;Lesão corporal seguida de morte;2020;dezembro;Feminino;0
Tocantins;Lesão corporal seguida de morte;2020;dezembro;Masculino;1
Tocantins;Lesão corporal seguida de morte;2020;dezembro;Sexo NI;0
Tocantins;Roubo seguido de morte (latrocínio);2020;janeiro;Feminino;0
Tocantins;Roubo seguido de morte (latrocínio);2020;janeiro;Masculino;0
Tocantins;Roubo seguido de morte (latrocínio);2020;janeiro;Sexo NI;0
Tocantins;Roubo seguido de morte (latrocínio);2020;fevereiro;Masculino;2
Tocantins;Roubo seguido de morte (latrocínio);2020;março;Masculino;2
Tocantins;Roubo seguido de morte (latrocínio);2020;abril;Feminino;0
Tocantins;Roubo seguido de morte (latrocínio);2020;abril;Masculino;0
Tocantins;Roubo seguido de morte (latrocínio);2020;abril;Sexo NI;0
Tocantins;Roubo seguido de morte (latrocínio);2020;maio;Feminino;0
Tocantins;Roubo seguido de morte (latrocínio);2020;maio;Masculino;2
Tocantins;Roubo seguido de morte (latrocínio);2020;maio;Sexo NI;0
Tocantins;Roubo seguido de morte (latrocínio);2020;junho;Feminino;0
Tocantins;Roubo seguido de morte (latrocínio);2020;junho;Masculino;1
Tocantins;Roubo seguido de morte (latrocínio);2020;junho;Sexo NI;0
Tocantins;Roubo seguido de morte (latrocínio);2020;julho;Feminino;0
Tocantins;Roubo seguido de morte (latrocínio);2020;julho;Masculino;0
Tocantins;Roubo seguido de morte (latrocínio);2020;julho;Sexo NI;0
Tocantins;Roubo seguido de morte (latrocínio);2020;agosto;Feminino;1
Tocantins;Roubo seguido de morte (latrocínio);2020;agosto;Masculino;2
Tocantins;Roubo seguido de morte (latrocínio);2020;setembro;Feminino;0
Tocantins;Roubo seguido de morte (latrocínio);2020;setembro;Masculino;5
Tocantins;Roubo seguido de morte (latrocínio);2020;setembro;Sexo NI;0
Tocantins;Roubo seguido de morte (latrocínio);2020;outubro;Feminino;0
Tocantins;Roubo seguido de morte (latrocínio);2020;outubro;Masculino;0
Tocantins;Roubo seguido de morte (latrocínio);2020;outubro;Sexo NI;0
Tocantins;Roubo seguido de morte (latrocínio);2020;novembro;Feminino;0
Tocantins;Roubo seguido de morte (latrocínio);2020;novembro;Masculino;2
Tocantins;Roubo seguido de morte (latrocínio);2020;novembro;Sexo NI;0
Tocantins;Roubo seguido de morte (latrocínio);2020;dezembro;Feminino;0
Tocantins;Roubo seguido de morte (latrocínio);2020;dezembro;Masculino;0
Tocantins;Roubo seguido de morte (latrocínio);2020;dezembro;Sexo NI;0
Acre;Homicídio doloso;2019;janeiro;Feminino;3
Acre;Homicídio doloso;2019;janeiro;Masculino;29
Acre;Homicídio doloso;2019;janeiro;Sexo NI;0
Acre;Homicídio doloso;2019;fevereiro;Feminino;3
Acre;Homicídio doloso;2019;fevereiro;Masculino;23
Acre;Homicídio doloso;2019;fevereiro;Sexo NI;0
Acre;Homicídio doloso;2019;março;Feminino;3
Acre;Homicídio doloso;2019;março;Masculino;23
Acre;Homicídio doloso;2019;março;Sexo NI;0
Acre;Homicídio doloso;2019;abril;Feminino;2
Acre;Homicídio doloso;2019;abril;Masculino;19
Acre;Homicídio doloso;2019;abril;Sexo NI;0
Acre;Homicídio doloso;2019;maio;Feminino;1
Acre;Homicídio doloso;2019;maio;Masculino;19
Acre;Homicídio doloso;2019;maio;Sexo NI;0
Acre;Homicídio doloso;2019;junho;Feminino;2
Acre;Homicídio doloso;2019;junho;Masculino;22
Acre;Homicídio doloso;2019;julho;Feminino;2
Acre;Homicídio doloso;2019;julho;Masculino;23
Acre;Homicídio doloso;2019;agosto;Feminino;1
Acre;Homicídio doloso;2019;agosto;Masculino;18
Acre;Homicídio doloso;2019;agosto;Sexo NI;0
Acre;Homicídio doloso;2019;setembro;Feminino;4
Acre;Homicídio doloso;2019;setembro;Masculino;29
Acre;Homicídio doloso;2019;setembro;Sexo NI;0
Acre;Homicídio doloso;2019;outubro;Feminino;4
Acre;Homicídio doloso;2019;outubro;Masculino;12
Acre;Homicídio doloso;2019;outubro;Sexo NI;0
Acre;Homicídio doloso;2019;novembro;Masculino;22
Acre;Homicídio doloso;2019;dezembro;Feminino;5
Acre;Homicídio doloso;2019;dezembro;Masculino;29
Acre;Homicídio doloso;2019;dezembro;Sexo NI;0
Acre;Lesão corporal seguida de morte;2019;fevereiro;Masculino;1
Acre;Lesão corporal seguida de morte;2019;julho;Masculino;1
Acre;Lesão corporal seguida de morte;2019;agosto;Feminino;1
Acre;Lesão corporal seguida de morte;2019;agosto;Masculino;0
Acre;Lesão corporal seguida de morte;2019;agosto;Sexo NI;0
Acre;Lesão corporal seguida de morte;2019;setembro;Feminino;0
Acre;Lesão corporal seguida de morte;2019;setembro;Masculino;0
Acre;Lesão corporal seguida de morte;2019;setembro;Sexo NI;0
Acre;Lesão corporal seguida de morte;2019;outubro;Feminino;0
Acre;Lesão corporal seguida de morte;2019;outubro;Masculino;0
Acre;Lesão corporal seguida de morte;2019;outubro;Sexo NI;0
Acre;Lesão corporal seguida de morte;2019;dezembro;Feminino;0
Acre;Lesão corporal seguida de morte;2019;dezembro;Masculino;0
Acre;Lesão corporal seguida de morte;2019;dezembro;Sexo NI;0
Acre;Roubo seguido de morte (latrocínio);2019;fevereiro;Masculino;1
Acre;Roubo seguido de morte (latrocínio);2019;março;Masculino;1
Acre;Roubo seguido de morte (latrocínio);2019;março;Sexo NI;0
Acre;Roubo seguido de morte (latrocínio);2019;abril;Masculino;2
Acre;Roubo seguido de morte (latrocínio);2019;maio;Masculino;1
Acre;Roubo seguido de morte (latrocínio);2019;junho;Feminino;1
Acre;Roubo seguido de morte (latrocínio);2019;junho;Masculino;3
Acre;Roubo seguido de morte (latrocínio);2019;agosto;Feminino;0
Acre;Roubo seguido de morte (latrocínio);2019;agosto;Masculino;1
Acre;Roubo seguido de morte (latrocínio);2019;agosto;Sexo NI;0
Acre;Roubo seguido de morte (latrocínio);2019;setembro;Feminino;0
Acre;Roubo seguido de morte (latrocínio);2019;setembro;Masculino;1
Acre;Roubo seguido de morte (latrocínio);2019;setembro;Sexo NI;0
Acre;Roubo seguido de morte (latrocínio);2019;outubro;Feminino;0
Acre;Roubo seguido de morte (latrocínio);2019;outubro;Masculino;0
Acre;Roubo seguido de morte (latrocínio);2019;outubro;Sexo NI;0
Acre;Roubo seguido de morte (latrocínio);2019;novembro;Masculino;1
Acre;Roubo seguido de morte (latrocínio);2019;dezembro;Feminino;0
Acre;Roubo seguido de morte (latrocínio);2019;dezembro;Masculino;0
Acre;Roubo seguido de morte (latrocínio);2019;dezembro;Sexo NI;0
Alagoas;Homicídio doloso;2019;janeiro;Feminino;14
Alagoas;Homicídio doloso;2019;janeiro;Masculino;84
Alagoas;Homicídio doloso;2019;janeiro;Sexo NI;0
Alagoas;Homicídio doloso;2019;fevereiro;Feminino;8
Alagoas;Homicídio doloso;2019;fevereiro;Masculino;86
Alagoas;Homicídio doloso;2019;fevereiro;Sexo NI;0
Alagoas;Homicídio doloso;2019;março;Feminino;7
Alagoas;Homicídio doloso;2019;março;Masculino;87
Alagoas;Homicídio doloso;2019;março;Sexo NI;0
Alagoas;Homicídio doloso;2019;abril;Feminino;13
Alagoas;Homicídio doloso;2019;abril;Masculino;84
Alagoas;Homicídio doloso;2019;abril;Sexo NI;0
Alagoas;Homicídio doloso;2019;maio;Feminino;6
Alagoas;Homicídio doloso;2019;maio;Masculino;89
Alagoas;Homicídio doloso;2019;maio;Sexo NI;0
Alagoas;Homicídio doloso;2019;junho;Feminino;6
Alagoas;Homicídio doloso;2019;junho;Masculino;67
Alagoas;Homicídio doloso;2019;junho;Sexo NI;0
Alagoas;Homicídio doloso;2019;julho;Feminino;7
Alagoas;Homicídio doloso;2019;julho;Masculino;69
Alagoas;Homicídio doloso;2019;julho;Sexo NI;0
Alagoas;Homicídio doloso;2019;agosto;Feminino;5
Alagoas;Homicídio doloso;2019;agosto;Masculino;65
Alagoas;Homicídio doloso;2019;agosto;Sexo NI;0
Alagoas;Homicídio doloso;2019;setembro;Feminino;7
Alagoas;Homicídio doloso;2019;setembro;Masculino;81
Alagoas;Homicídio doloso;2019;setembro;Sexo NI;0
Alagoas;Homicídio doloso;2019;outubro;Feminino;4
Alagoas;Homicídio doloso;2019;outubro;Masculino;95
Alagoas;Homicídio doloso;2019;outubro;Sexo NI;0
Alagoas;Homicídio doloso;2019;novembro;Feminino;6
Alagoas;Homicídio doloso;2019;novembro;Masculino;83
Alagoas;Homicídio doloso;2019;novembro;Sexo NI;7
Alagoas;Homicídio doloso;2019;dezembro;Feminino;6
Alagoas;Homicídio doloso;2019;dezembro;Masculino;88
Alagoas;Homicídio doloso;2019;dezembro;Sexo NI;0
Alagoas;Lesão corporal seguida de morte;2019;fevereiro;Masculino;0
Alagoas;Lesão corporal seguida de morte;2019;março;Masculino;0
Alagoas;Lesão corporal seguida de morte;2019;abril;Feminino;0
Alagoas;Lesão corporal seguida de morte;2019;maio;Masculino;2
Alagoas;Lesão corporal seguida de morte;2019;junho;Masculino;0
Alagoas;Lesão corporal seguida de morte;2019;julho;Masculino;0
Alagoas;Lesão corporal seguida de morte;2019;setembro;Masculino;1
Alagoas;Lesão corporal seguida de morte;2019;outubro;Masculino;1
Alagoas;Lesão corporal seguida de morte;2019;novembro;Masculino;1
Alagoas;Lesão corporal seguida de morte;2019;dezembro;Masculino;0
Alagoas;Roubo seguido de morte (latrocínio);2019;janeiro;Feminino;0
Alagoas;Roubo seguido de morte (latrocínio);2019;janeiro;Masculino;1
Alagoas;Roubo seguido de morte (latrocínio);2019;fevereiro;Masculino;3
Alagoas;Roubo seguido de morte (latrocínio);2019;março;Masculino;2
Alagoas;Roubo seguido de morte (latrocínio);2019;abril;Masculino;1
Alagoas;Roubo seguido de morte (latrocínio);2019;maio;Masculino;1
Alagoas;Roubo seguido de morte (latrocínio);2019;julho;Masculino;2
Alagoas;Roubo seguido de morte (latrocínio);2019;agosto;Masculino;1
Alagoas;Roubo seguido de morte (latrocínio);2019;setembro;Masculino;0
Alagoas;Roubo seguido de morte (latrocínio);2019;novembro;Masculino;2
Alagoas;Roubo seguido de morte (latrocínio);2019;dezembro;Feminino;0
Alagoas;Roubo seguido de morte (latrocínio);2019;dezembro;Masculino;2
Amapá;Homicídio doloso;2019;janeiro;Feminino;1
Amapá;Homicídio doloso;2019;janeiro;Masculino;10
Amapá;Homicídio doloso;2019;fevereiro;Feminino;2
Amapá;Homicídio doloso;2019;fevereiro;Masculino;17
Amapá;Homicídio doloso;2019;março;Feminino;1
Amapá;Homicídio doloso;2019;março;Masculino;22
Amapá;Homicídio doloso;2019;abril;Masculino;28
Amapá;Homicídio doloso;2019;maio;Feminino;3
Amapá;Homicídio doloso;2019;maio;Masculino;23
Amapá;Homicídio doloso;2019;junho;Masculino;18
Amapá;Homicídio doloso;2019;julho;Masculino;17
Amapá;Homicídio doloso;2019;agosto;Feminino;1
Amapá;Homicídio doloso;2019;agosto;Masculino;11
Amapá;Homicídio doloso;2019;setembro;Feminino;1
Amapá;Homicídio doloso;2019;setembro;Masculino;21
Amapá;Homicídio doloso;2019;outubro;Feminino;2
Amapá;Homicídio doloso;2019;outubro;Masculino;16
Amapá;Homicídio doloso;2019;novembro;Feminino;3
Amapá;Homicídio doloso;2019;novembro;Masculino;22
Amapá;Homicídio doloso;2019;novembro;Sexo NI;1
Amapá;Homicídio doloso;2019;dezembro;Feminino;0
Amapá;Homicídio doloso;2019;dezembro;Masculino;15
Amapá;Homicídio doloso;2019;dezembro;Sexo NI;0
Amapá;Lesão corporal seguida de morte;2019;janeiro;Masculino;2
Amapá;Lesão corporal seguida de morte;2019;fevereiro;Masculino;1
Amapá;Lesão corporal seguida de morte;2019;março;Masculino;1
Amapá;Lesão corporal seguida de morte;2019;abril;Feminino;1
Amapá;Lesão corporal seguida de morte;2019;abril;Masculino;2
Amapá;Lesão corporal seguida de morte;2019;julho;Masculino;1
Amapá;Lesão corporal seguida de morte;2019;agosto;Masculino;3
Amapá;Lesão corporal seguida de morte;2019;setembro;Masculino;5
Amapá;Lesão corporal seguida de morte;2019;outubro;Masculino;2
Amapá;Lesão corporal seguida de morte;2019;novembro;Feminino;1
Amapá;Lesão corporal seguida de morte;2019;novembro;Masculino;3
Amapá;Lesão corporal seguida de morte;2019;novembro;Sexo NI;1
Amapá;Lesão corporal seguida de morte;2019;dezembro;Masculino;0
Amapá;Lesão corporal seguida de morte;2019;dezembro;Sexo NI;0
Amapá;Roubo seguido de morte (latrocínio);2019;janeiro;Masculino;1
Amapá;Roubo seguido de morte (latrocínio);2019;fevereiro;Masculino;2
Amapá;Roubo seguido de morte (latrocínio);2019;março;Masculino;1
Amapá;Roubo seguido de morte (latrocínio);2019;maio;Masculino;1
Amapá;Roubo seguido de morte (latrocínio);2019;junho;Masculino;1
Amapá;Roubo seguido de morte (latrocínio);2019;julho;Feminino;1
Amapá;Roubo seguido de morte (latrocínio);2019;julho;Masculino;2
Amapá;Roubo seguido de morte (latrocínio);2019;agosto;Masculino;1
Amapá;Roubo seguido de morte (latrocínio);2019;outubro;Masculino;1
Amapá;Roubo seguido de morte (latrocínio);2019;novembro;Masculino;1
Amapá;Roubo seguido de morte (latrocínio);2019;dezembro;Masculino;3
Amapá;Roubo seguido de morte (latrocínio);2019;dezembro;Sexo NI;0
Amazonas;Homicídio doloso;2019;janeiro;Feminino;2
Amazonas;Homicídio doloso;2019;janeiro;Masculino;79
Amazonas;Homicídio doloso;2019;janeiro;Sexo NI;0
Amazonas;Homicídio doloso;2019;fevereiro;Feminino;7
Amazonas;Homicídio doloso;2019;fevereiro;Masculino;60
Amazonas;Homicídio doloso;2019;fevereiro;Sexo NI;0
Amazonas;Homicídio doloso;2019;março;Feminino;8
Amazonas;Homicídio doloso;2019;março;Masculino;65
Amazonas;Homicídio doloso;2019;março;Sexo NI;0
Amazonas;Homicídio doloso;2019;abril;Feminino;6
Amazonas;Homicídio doloso;2019;abril;Masculino;81
Amazonas;Homicídio doloso;2019;abril;Sexo NI;0
Amazonas;Homicídio doloso;2019;maio;Feminino;7
Amazonas;Homicídio doloso;2019;maio;Masculino;66
Amazonas;Homicídio doloso;2019;maio;Sexo NI;0
Amazonas;Homicídio doloso;2019;junho;Feminino;3
Amazonas;Homicídio doloso;2019;junho;Masculino;65
Amazonas;Homicídio doloso;2019;junho;Sexo NI;0
Amazonas;Homicídio doloso;2019;julho;Feminino;5
Amazonas;Homicídio doloso;2019;julho;Masculino;79
Amazonas;Homicídio doloso;2019;julho;Sexo NI;0
Amazonas;Homicídio doloso;2019;agosto;Feminino;8
Amazonas;Homicídio doloso;2019;agosto;Masculino;81
Amazonas;Homicídio doloso;2019;agosto;Sexo NI;1
Amazonas;Homicídio doloso;2019;setembro;Feminino;9
Amazonas;Homicídio doloso;2019;setembro;Masculino;94
Amazonas;Homicídio doloso;2019;setembro;Sexo NI;1
Amazonas;Homicídio doloso;2019;outubro;Feminino;5
Amazonas;Homicídio doloso;2019;outubro;Masculino;83
Amazonas;Homicídio doloso;2019;outubro;Sexo NI;0
Amazonas;Homicídio doloso;2019;novembro;Feminino;9
Amazonas;Homicídio doloso;2019;novembro;Masculino;77
Amazonas;Homicídio doloso;2019;novembro;Sexo NI;1
Amazonas;Homicídio doloso;2019;dezembro;Feminino;8
Amazonas;Homicídio doloso;2019;dezembro;Masculino;85
Amazonas;Lesão corporal seguida de morte;2019;janeiro;Feminino;0
Amazonas;Lesão corporal seguida de morte;2019;janeiro;Masculino;1
Amazonas;Lesão corporal seguida de morte;2019;janeiro;Sexo NI;0
Amazonas;Lesão corporal seguida de morte;2019;fevereiro;Feminino;0
Amazonas;Lesão corporal seguida de morte;2019;fevereiro;Masculino;2
Amazonas;Lesão corporal seguida de morte;2019;fevereiro;Sexo NI;0
Amazonas;Lesão corporal seguida de morte;2019;março;Feminino;0
Amazonas;Lesão corporal seguida de morte;2019;março;Masculino;2
Amazonas;Lesão corporal seguida de morte;2019;março;Sexo NI;0
Amazonas;Lesão corporal seguida de morte;2019;abril;Feminino;0
Amazonas;Lesão corporal seguida de morte;2019;abril;Masculino;2
Amazonas;Lesão corporal seguida de morte;2019;abril;Sexo NI;0
Amazonas;Lesão corporal seguida de morte;2019;maio;Feminino;0
Amazonas;Lesão corporal seguida de morte;2019;maio;Masculino;4
Amazonas;Lesão corporal seguida de morte;2019;maio;Sexo NI;0
Amazonas;Lesão corporal seguida de morte;2019;junho;Feminino;0
Amazonas;Lesão corporal seguida de morte;2019;junho;Masculino;2
Amazonas;Lesão corporal seguida de morte;2019;junho;Sexo NI;0
Amazonas;Lesão corporal seguida de morte;2019;julho;Feminino;0
Amazonas;Lesão corporal seguida de morte;2019;julho;Masculino;2
Amazonas;Lesão corporal seguida de morte;2019;julho;Sexo NI;0
Amazonas;Lesão corporal seguida de morte;2019;agosto;Feminino;1
Amazonas;Lesão corporal seguida de morte;2019;agosto;Masculino;1
Amazonas;Lesão corporal seguida de morte;2019;agosto;Sexo NI;0
Amazonas;Lesão corporal seguida de morte;2019;setembro;Feminino;0
Amazonas;Lesão corporal seguida de morte;2019;setembro;Masculino;1
Amazonas;Lesão corporal seguida de morte;2019;setembro;Sexo NI;0
Amazonas;Lesão corporal seguida de morte;2019;outubro;Feminino;0
Amazonas;Lesão corporal seguida de morte;2019;outubro;Masculino;1
Amazonas;Lesão corporal seguida de morte;2019;outubro;Sexo NI;0
Amazonas;Lesão corporal seguida de morte;2019;novembro;Masculino;2
Amazonas;Lesão corporal seguida de morte;2019;dezembro;Masculino;2
Amazonas;Roubo seguido de morte (latrocínio);2019;janeiro;Feminino;1
Amazonas;Roubo seguido de morte (latrocínio);2019;janeiro;Masculino;2
Amazonas;Roubo seguido de morte (latrocínio);2019;janeiro;Sexo NI;0
Amazonas;Roubo seguido de morte (latrocínio);2019;fevereiro;Feminino;0
Amazonas;Roubo seguido de morte (latrocínio);2019;fevereiro;Masculino;5
Amazonas;Roubo seguido de morte (latrocínio);2019;fevereiro;Sexo NI;0
Amazonas;Roubo seguido de morte (latrocínio);2019;março;Feminino;0
Amazonas;Roubo seguido de morte (latrocínio);2019;março;Masculino;6
Amazonas;Roubo seguido de morte (latrocínio);2019;março;Sexo NI;0
Amazonas;Roubo seguido de morte (latrocínio);2019;abril;Feminino;2
Amazonas;Roubo seguido de morte (latrocínio);2019;abril;Masculino;2
Amazonas;Roubo seguido de morte (latrocínio);2019;abril;Sexo NI;0
Amazonas;Roubo seguido de morte (latrocínio);2019;maio;Feminino;0
Amazonas;Roubo seguido de morte (latrocínio);2019;maio;Masculino;1
Amazonas;Roubo seguido de morte (latrocínio);2019;maio;Sexo NI;0
Amazonas;Roubo seguido de morte (latrocínio);2019;junho;Feminino;1
Amazonas;Roubo seguido de morte (latrocínio);2019;junho;Masculino;5
Amazonas;Roubo seguido de morte (latrocínio);2019;junho;Sexo NI;0
Amazonas;Roubo seguido de morte (latrocínio);2019;julho;Feminino;0
Amazonas;Roubo seguido de morte (latrocínio);2019;julho;Masculino;2
Amazonas;Roubo seguido de morte (latrocínio);2019;julho;Sexo NI;0
Amazonas;Roubo seguido de morte (latrocínio);2019;agosto;Feminino;2
Amazonas;Roubo seguido de morte (latrocínio);2019;agosto;Masculino;2
Amazonas;Roubo seguido de morte (latrocínio);2019;agosto;Sexo NI;0
Amazonas;Roubo seguido de morte (latrocínio);2019;setembro;Feminino;0
Amazonas;Roubo seguido de morte (latrocínio);2019;setembro;Masculino;3
Amazonas;Roubo seguido de morte (latrocínio);2019;setembro;Sexo NI;0
